,ds,iOS,iOS_pi_lower,iOS_pi_upper,web,web_pi_lower,web_pi_upper,Android,Android_pi_lower,Android_pi_upper,mobile_web,mobile_web_pi_lower,mobile_web_pi_upper,Total,Total_pi_lower,Total_pi_upper
336,2019-01-08,72787.77646218849,65362.484059258175,79855.70857930591,71659.82194138136,54621.225460372196,87954.43826909941,29993.429524474937,27307.269991485777,32638.164160963497,28068.35263559239,24527.026418825677,31333.45632627505,202509.38056363718,171818.0059299418,231781.76733564385
337,2019-01-09,72838.31947943357,65970.94632069077,79238.09363555755,68363.76716672463,50495.15586730062,84277.25578547052,30034.536243738545,27245.293450558802,32894.799261703556,27483.731346611257,24124.369424896096,31041.00298358498,198720.354236508,167835.7650634463,227451.1516663166
338,2019-01-10,72090.23432735374,65803.13384266348,78921.04875359609,62307.636583148815,45358.08471322169,79426.30357261251,29628.10363306063,27137.422342333284,32187.273273543746,26927.68761602712,23588.163662832525,30183.37647232578,190953.66215959034,161886.80456105096,220718.00207207815
339,2019-01-11,69546.93694625737,62002.21785278429,76120.8654071022,49264.30247433024,31893.62062024343,65878.20418577587,28717.266999280022,26090.8452279429,31716.59612881717,25871.822852554364,22609.75037806189,29521.398502740856,173400.32927242198,142596.4340790325,203237.06422443612
340,2019-01-12,66006.23777934328,58626.6681928421,72923.0718734888,17610.359865990686,1523.9902265752835,35039.926464220145,27457.971835801472,24880.835785921983,30273.227725843786,25107.716694606155,21659.904370644752,28512.640414634872,136182.28617574158,106691.39857598413,166748.8664781876
341,2019-01-13,68608.23155580647,61901.74676252581,75615.95083834547,21269.06560919035,3846.1120996669465,37942.926023275875,27924.425418628955,25138.264649667097,30362.82673406111,26274.05829130476,22640.52627733172,30120.140017052705,144075.78087493056,113526.64978919156,174041.84361273516
342,2019-01-14,73258.47675056507,65830.08490797301,79898.78394124402,61289.96579055958,44012.225903352446,78907.7515936877,29594.737283162132,26864.84111177954,32190.9904050714,27681.00307237971,24522.55180930612,31348.710159154853,191824.1828966665,161229.70373241112,222346.23609915798
343,2019-01-15,73003.30451609378,65339.558527923284,80417.22961048989,61162.95634090366,43831.660709728356,77576.20023627405,29840.043161182406,27387.428411450506,32499.51594537209,27783.882047462797,24151.82763159282,31239.80041090888,191790.18606564263,160710.47528069495,221732.7462030449
344,2019-01-16,72675.8732137242,65309.12220069876,79349.6876796803,61018.72938734486,43937.73867257879,77849.63316140408,29783.387514239846,27085.839074442167,32408.65053561103,27046.16283493033,23474.133834892047,30742.59105865513,190524.15295023922,159806.83378261176,220350.56243535053
345,2019-01-17,71583.25841104014,64164.57963063325,78606.44418955057,58221.634392920525,40770.7040346564,75176.76806266367,29291.01558705443,26692.16656432076,32161.334138202823,26341.281149106435,22969.905128461745,29658.769213844906,185437.18954012153,154597.35535807215,215603.315604262
346,2019-01-18,68735.9234282263,61701.39182760515,75545.5509691561,48487.689972125816,31926.259747666587,65246.766334583546,28307.996680164084,25764.14409817437,31098.236283044327,25144.43245070294,21731.019687254968,28618.786662125647,170676.04253121914,141122.81536070106,200509.34024890963
347,2019-01-19,64937.40630226276,57928.090808152236,71904.0489230056,20135.71940228452,5023.790987008789,37027.959108989,26991.791951935134,24019.993887743007,29666.504450634107,24250.599602030117,20851.571400868965,27480.130838197034,136315.51725851253,107823.447083773,166078.64332082574
348,2019-01-20,67332.08062723534,60599.25198414317,74396.752122833,27031.515863803143,9745.309640919293,43504.19961255056,27417.67467445558,24838.638388659998,30156.411508831632,25301.59570877251,21378.75882047568,28780.852431473173,147082.86687426656,116561.95883419813,176838.21567568838
349,2019-01-21,71828.24938387869,64040.740549690076,78133.60867583229,70168.68810333614,53383.806051281776,86548.5307322228,29064.352507495416,26245.38071336167,31737.790652585692,26610.340278209616,23071.072796056,29768.64649993108,197671.63027291987,166741.00011038952,226188.57656057188
350,2019-01-22,71473.41350414803,64220.06219805884,78515.2191879862,72983.9031490068,57071.74724657306,89858.09205929922,29303.08667162583,26635.036635506218,31803.46871818111,26634.497953263224,23212.197284429603,30210.813176734002,200394.90127804392,171139.0433645677,230387.5931422005
351,2019-01-23,71100.33192075341,64160.73992049059,78256.77659597363,75558.45124606855,58142.32477983336,92760.82353596271,29256.583070442317,26517.845147228378,31849.240319737717,25839.380948684873,22572.139477393725,29336.080207575895,201754.74718594915,171393.04932494604,232202.92065924997
352,2019-01-24,70014.16225295591,63197.732281010634,77058.57552164672,75212.1362204178,58454.3885527587,90436.07748003247,28790.30581794373,25956.999785045853,31227.651157593267,25099.735496745103,21621.646229873175,28401.526703460837,199116.33978806253,169230.76684868836,227123.8308627333
353,2019-01-25,67222.02518790455,60766.64007295628,73941.03670128935,67622.203493962,49465.765472392784,86237.97796454736,27848.134039047676,25079.694286145455,30556.58582227608,23891.503194120505,20343.80059878021,27400.240011158636,186583.86591503472,155655.90043027472,218135.8404992714
354,2019-01-26,63522.82516187406,56410.53667394883,70430.74515054945,41075.25786214085,23681.121846140595,56983.75775590174,26585.974086512713,24020.76216129107,29370.81786666729,23009.8338536842,19399.01721703177,26418.60049663034,154193.8909642118,123511.43789841227,183203.9212697488
355,2019-01-27,66055.18039770242,58382.68951577626,72601.16283016748,49412.059419886325,31883.580127065135,66999.02458934857,27077.233633823882,24445.93064521002,29804.482682761958,24096.129360198098,20629.80596312089,27801.906836182618,166640.60281161073,135342.0062511723,197206.5769384606
356,2019-01-28,70720.71600861089,64141.51930854645,77318.8930901842,93608.83437822323,76728.09728110151,110672.85941673745,28798.505491121858,26048.577131268772,31524.11570426969,25462.336524770868,22051.42906416883,28758.404123601125,218590.39240272684,188969.62278508555,248274.27233479248
357,2019-01-29,70559.55567513306,63421.56000694731,77020.96191386021,97092.80747406857,80630.78284662696,113708.01058167053,29118.75410872628,26395.812321508678,31843.912864759794,25564.617616087704,22091.82966058129,28937.465105584488,222335.7348740156,192539.98483566422,251510.350465875
358,2019-01-30,70396.62175895993,64051.00480947734,77478.7204386059,99943.87547878525,82188.82435972396,116319.25580999786,29158.277760517907,26638.962764205156,32055.014258202733,24866.29868590792,21586.297008608028,28165.304906857757,224365.073684171,194465.0889420145,254018.29541366428
359,2019-01-31,69529.02567879895,62613.287884815516,76409.9541942322,99488.4237351621,83211.7240398795,117128.58660133253,28780.094726096315,26238.24535179623,31399.14421732159,24239.714591292708,20939.668165547373,27628.78885551786,222037.25873135007,193002.92544203863,252566.47386840417
360,2019-02-01,66955.88406030195,59428.59428197453,73662.8628593271,91418.00107233565,74755.52525798937,108359.20544246657,27925.672186695956,25212.348542234704,30631.71769532694,23158.039847016706,19660.797784026923,26916.59628858013,209457.59716635026,179057.26586622553,239570.38228570073
361,2019-02-02,63468.38572054826,56425.00959895168,69670.42790282407,64040.81263807974,47413.82120218594,80664.25019682334,26748.607872605317,23916.517931944556,29401.038038223287,22413.379853134564,18892.203379220624,25851.19653664892,176671.1860843679,146647.5521123028,205586.9126745196
362,2019-02-03,66197.9552265847,59308.44509723686,73584.50783444941,71225.93056615932,53173.2699722877,87640.6640565566,27320.16892511479,24709.764062675004,29719.550825896993,23643.89969910111,20037.261709398153,27038.14235933031,188387.95441695992,157228.74084159773,217982.8650762333
363,2019-02-04,71039.75986359919,64205.691353388786,77702.59898425365,113983.87454346432,97352.626533485,132479.95689321868,29115.033990027656,26369.501294107533,31979.621173305706,25158.20607080563,21706.014556490656,28379.453381180323,239296.8744678968,209633.83373747196,270541.63043195836
364,2019-02-05,71028.38928938868,63978.5284938839,77739.94802586598,115781.28769505609,98541.72675395396,132272.917171677,29500.529896121283,27021.306282569818,32243.37039199571,25409.10837231594,21999.20921424157,28909.339565477534,241719.31525288202,211540.77074464926,271165.5751550162
365,2019-02-06,70984.31233414733,63627.34064950785,77683.89649219863,116741.64891124696,99337.64753566631,133387.82038527942,29595.634563537104,26915.611419786153,32414.627985743875,24856.65659096741,21577.147860784324,28313.82700739791,242178.2523998988,211457.74746574464,271800.1718706198
366,2019-02-07,70201.38834814183,63169.62484412197,77192.6661725027,114238.04751273856,97643.93037017663,131650.9854193325,29262.39341476443,26424.727693587472,32024.201084452052,24370.072272751455,21096.619489185523,28044.531079744975,238071.90154839627,208334.9023970716,268912.3837560322
367,2019-02-08,67676.76529510548,60803.38212639682,74488.35094061693,104010.76130378891,87887.73414044385,121584.24907123849,28441.667285629595,25874.022498074795,31170.65767484096,23419.659332904128,19997.853883907752,26909.220778115417,223548.8532174281,194562.99264882322,254152.4784648118
368,2019-02-09,64200.98753895632,56813.60925329122,70852.96475767547,74417.62433064744,56464.83678461631,90939.52679858974,27286.821502786013,24615.35530015673,29861.199328915452,22794.967034713383,19389.066583251246,26030.843853755836,188700.40040710315,157282.86792131548,217684.5347389365
369,2019-02-10,66906.15820852737,60138.68586229005,73681.4138758816,79377.11144389583,62881.41006338222,96047.89283169921,27869.260573065796,25180.863249811566,30477.814354416703,24131.980386137333,20801.231388347343,27601.325029257077,198284.51061162632,169002.1905638312,227808.4460912546
370,2019-02-11,71689.4033982384,64410.588009161045,78207.55645819729,119947.81862615311,103083.38082916118,136480.8705210516,29664.154834156376,26919.098083327153,32320.990152632145,25737.551844377507,22309.792407483867,29456.75532445411,247038.92870292542,216722.85932913324,276466.17245633516
371,2019-02-12,71588.46916165417,64446.701020650784,78488.35760476338,119642.09044920884,102863.3300711809,136982.52546022175,30039.65108871319,27454.085657622698,32728.87182401457,26063.19916541627,22609.71588693185,29333.546272182328,247333.40986499249,217373.8326363862,277533.30116118205
372,2019-02-13,71428.0586381707,64433.35732672422,78409.3152264912,118625.76013037484,101990.32758596625,136547.04248841194,30115.83984791146,27624.721342206238,33104.279185454536,25568.16604864053,21851.039526972894,28899.520333918197,245737.82466509752,215899.4457818696,276960.1572342759
373,2019-02-14,70507.19070586517,63698.187283948624,77393.14695682153,114310.05024351,96674.2834978604,129845.88911608231,29756.127717741823,27087.19905327757,32207.937442399903,25121.361484453242,21650.018661954964,28981.73704319248,239694.73015157023,209109.68849704156,268428.71055849624
374,2019-02-15,67828.91733173066,60731.99455861428,74933.36797906992,102468.39456153932,85674.29064444987,119214.10318819043,28902.934424221785,25994.685067077757,31543.820722286637,24193.264500231788,20735.310026630767,27739.783656253647,223393.51081772352,193136.28029677266,253431.07554580068
375,2019-02-16,64190.228369703305,57558.21528139825,71439.83888992309,71486.18359134608,54572.71702761221,87912.8232740349,27711.325833287938,24834.48929383661,30254.59425153635,23574.067035531887,19699.115672885535,26920.708159331705,186961.80482986922,156664.53727573258,216527.96457482607
376,2019-02-17,66729.99514397353,59946.753874967035,73593.33879894443,75303.37357671469,57508.78551948778,93124.81799558988,28254.489236965146,25478.923083713726,30839.20860525887,24900.831006067892,21369.68827677354,28361.89979640573,195188.68896372124,164304.1507549421,225919.2651961989
377,2019-02-18,71352.20698116865,64332.13614581921,78460.21793339275,114993.64677223533,97369.21020886292,133214.4988578493,30009.399161741727,27481.914516607027,32630.422320338428,26481.874641420425,23010.24191364517,29853.886747292876,242837.12755656615,212193.50278493433,274159.0258588734
378,2019-02-19,71101.33879502716,64702.75791611514,78500.18090382889,114077.8791658725,98706.04066598798,131941.9348203862,30345.967648579073,27872.88466333532,33066.9167052776,26770.514474316842,23117.815045278363,30106.216870549863,242295.70008379556,214399.4982907168,273615.2493000426
379,2019-02-20,70808.4642356163,63589.591109035275,77931.6431364335,112723.8818535169,95844.51556715177,129489.18582902403,30385.95352020818,27810.30612089553,32930.46008151198,26228.061469976372,22842.67265163628,29430.745911722195,240146.36107931775,210087.08544871883,269782.0349586917
380,2019-02-21,69778.40277329892,62698.17943081747,76536.55226032119,108338.46078816299,91166.93072262558,124780.77254896359,29994.28096271849,27308.60851706644,32689.95890161035,25725.68928144797,22326.488842061346,28976.4109019759,233836.83380562835,203500.20751257084,262983.694612871
381,2019-02-22,67019.24446174206,60443.98509810553,73895.12922229491,96684.54813851287,81065.60622611748,114600.47050822752,29114.688561828334,26268.531334942698,31989.487615861955,24736.26358013435,20934.576851295118,27909.775665933877,217554.74474221762,188712.69951046084,248394.86301231827
382,2019-02-23,63332.08709913504,56517.511110235246,70126.45868478827,66131.39689509262,50138.43663755841,83961.95844265129,27903.32159461657,25262.536529326513,30498.038878552383,24052.407552403463,20561.59417276888,27685.509550681265,181419.2131412477,152480.07844988906,212271.96555667324
383,2019-02-24,65858.84231042916,59043.35619407567,72376.37776077897,70597.76423599484,53473.06300215518,87656.99446014441,28434.17505161012,25816.20715378792,31321.13079450823,25313.582016230055,21544.231966906937,28671.878792311323,190204.36361426418,159876.8583169257,220026.38180774293
384,2019-02-25,70505.3689588136,63427.35044188174,77797.13600018132,111131.754260736,93675.66647862838,128265.27722888088,30184.736571280868,27608.14567461542,32884.984818409146,26830.397598584488,23362.8344844904,30253.436222704357,238652.25738941494,208073.99707961595,269200.83427017566
385,2019-02-26,70316.77516765526,63545.23616319565,77792.72768334988,111225.05664154168,94609.90238262189,126965.47277593447,30525.123859285646,27887.193615013053,33083.50922210609,27058.287597695893,23442.82892767147,30610.56322517238,239125.24326617847,209485.1610885021,268452.27290656284
386,2019-02-27,70123.50547885969,63544.746009085124,77267.09868860118,111013.52586762507,94135.36588776944,127130.30343936205,30576.991410343086,27812.208082775902,33076.05414754736,26460.44208761507,22778.118429671467,29739.224742785198,238174.4648444429,208270.43840930195,267212.6810182958
387,2019-02-28,69228.50230933526,62275.91351477161,76408.38217091159,107870.12297766256,91043.01763176557,124125.11939325354,30204.856834667935,27562.22403443262,32870.66458950649,25909.62308094266,22366.84476564467,29238.782836495888,233213.10520260842,203247.99994661447,262642.94899016747
388,2019-03-01,66636.78499519333,59759.70910071571,73463.8402895609,97522.94949697763,80003.98650887735,114958.67774559547,29351.767579778207,26613.846812305415,31961.52177444482,24879.951235554923,21141.72447972694,27946.449555290783,218391.45330750413,187519.26690162544,248330.48936489195
389,2019-03-02,63145.27945699233,56192.64388010733,70053.53443458171,68306.34163719154,51725.50903873144,85694.76388198788,28172.920187453834,25370.988959702907,30797.80705310208,24164.940394299036,20999.126598630584,27723.75740565953,183789.48167593675,154288.26847717227,214269.8627753312
390,2019-03-03,65890.75214353263,59306.172474402505,73315.10952742948,74104.92724663153,57065.015797126165,91474.73766696134,28741.13861080767,25968.157542260185,31483.723147450877,25404.559236541856,21881.119053914794,28768.02722575585,194141.37723751366,164220.46486770365,225041.59756759758
391,2019-03-04,70773.10270551941,63778.146480943375,77603.7622769277,115934.29424990511,97817.61946672895,132001.05926621903,30532.559566060027,27887.829460514666,33387.65852638244,26909.537910960094,23349.812378085207,30425.669640498374,244149.49443244463,212833.40778627223,273418.14971002756
392,2019-03-05,70830.85175191815,64019.91105955194,78227.24643684019,117255.98696602024,100462.39347180096,133881.53348888824,30915.818065337688,28227.716639558206,33505.87784021769,27135.04829503756,23837.15731550493,30642.667025146577,246137.70507831365,216547.17848641603,276257.3247910927
393,2019-03-06,70887.4344652001,64250.20918556639,77435.8662543787,118178.75703563952,101495.08288866396,134513.2968938821,31011.006349592877,28268.603942672104,33793.91026597721,26543.658054206317,23291.77790590462,29885.883215476657,246620.8559046388,217305.6739228071,275628.95662971464
394,2019-03-07,70238.58284105267,63650.82293800301,77327.28097996056,116052.07556165813,98696.50078130155,131407.84070225508,30681.054802837665,28086.674174036176,33523.25494008811,26007.177540232995,22210.783297984475,29331.091632898955,242978.89074578148,212644.78119132525,271589.46825520275
395,2019-03-08,67882.13299350855,60567.822067781075,74641.44776360398,106584.62390141979,89464.86907121795,123742.13948295257,29867.453850177575,27063.816566999045,32740.160959735575,24998.488872176546,21572.319013889108,28623.027354221325,229332.6996172825,198668.82671988715,259746.77556051343
396,2019-03-09,64608.08346659148,58192.222618772896,71654.186660541,78095.72218018759,61427.71176481274,94452.77551685665,28723.927179908456,26110.03404089447,31307.672622192964,24309.63201749032,20825.50017032259,27802.259787981035,195737.36484417785,166555.46859480272,225216.89458757167
397,2019-03-10,67546.75108921983,60618.15625298814,74346.95321222983,84459.59249575654,68518.9715630798,100931.36354370456,29321.96106031172,26545.259298692992,31890.289213113334,25578.92539849914,22101.75302035615,29057.418505579353,206907.23004378728,177784.14013511708,236226.02447462708
398,2019-03-11,72592.27189300979,66087.53983505133,79622.7840280069,126686.10359356891,109415.60575993835,142737.6742438749,31136.536071684586,28370.75163275463,33884.73218042081,27115.336913530205,23667.19664596039,30799.31685450598,257530.2484717935,227541.0938737047,287044.5073068086
399,2019-03-12,72778.27691369581,66107.21665770253,79580.12598127435,128235.7149856826,111660.3591544077,145379.46191847313,31535.352897570538,28792.801264676487,34508.49272771534,27372.231873691948,23667.15101753388,30702.724926333784,259921.5766706409,230227.52809432062,290170.8055537966
400,2019-03-13,72924.34772063248,66267.88288175898,80158.04165954524,129220.55226989897,111495.24616981497,146164.79577504963,31637.82409080204,28879.896322207405,34242.45318566783,26810.395787022662,23303.395515571374,30352.56228737131,260593.11986835615,229946.42088935274,290917.852907634
401,2019-03-14,72323.52928921768,65435.98304375177,79100.88062152792,126997.62851569119,109283.42208787867,144525.22817552558,31306.479331238617,28471.024109798414,34057.50258787646,26299.948761504045,22762.782887421694,29728.50165369956,256927.58589765153,225953.21212885054,287412.1130386295
402,2019-03-15,69972.23244700793,62791.90377324731,76905.66564772837,117286.94037420534,101173.78398303405,135257.4160840116,30482.70238584707,27735.36993799977,33200.87568985967,25312.238646411988,22070.842597853025,28773.432645545534,243054.1138534723,213771.90029213412,274137.39006714517
403,2019-03-16,66660.3486948011,60034.38422281928,73749.86204075643,88422.41179336561,71665.53289760105,105180.80473612706,29320.409616522113,26578.693582079068,32132.76825536943,24637.98561937383,21208.23251867334,28349.177113673566,209041.15572406264,179486.84322117275,239412.61214592645
404,2019-03-17,69519.42196934986,63140.828492279135,76474.49648424487,94295.5982907795,77578.70175798645,110800.67611735313,29891.57462397695,27295.396856139207,32677.347100450774,25914.45381382599,22657.57249370819,29297.559614080878,219621.0486979323,190672.499600113,249250.07931612965
405,2019-03-18,74446.12412890891,67037.21097610297,81357.24721733129,135935.81622738283,119295.13916094201,151957.62377503997,31671.945483660205,28993.951194882484,34656.53390858652,27449.864185442868,23968.9562119244,30636.035100869547,269503.75002539484,239295.25754385185,298607.4400018273
406,2019-03-19,74477.86450434514,67281.23088224509,81363.74353860952,136824.43389680472,119969.2642233086,153067.7078734972,32030.246667341045,29230.215106394357,34682.5517525365,27697.1737210668,24313.4785573878,31223.5810110775,271029.7187895577,240794.18876933583,300337.5841757207
407,2019-03-20,74439.14012898415,67562.6692557602,81294.35001200812,137095.2756472534,120747.6059943459,154338.9114180763,32087.138315197823,29270.997047715246,34662.56554214575,27117.117861103015,23598.746760064023,30202.138996995192,270738.6719525384,241180.01905788534,300497.96596922533
408,2019-03-21,73628.90723033158,67516.90329607579,80758.34858795757,134127.17344113035,116826.83287339509,151875.4382556395,31706.581401325762,29045.98637040316,34727.9727451942,26580.132216803722,23323.565257613915,30222.44296307807,266042.79428959143,236713.28779748795,297584.2025518694
409,2019-03-22,71050.31029626445,64157.21236038774,78183.26009098784,123661.41357435264,106660.39827343915,141251.0920001366,30831.52827403461,28137.039227029105,33528.69418775256,25558.240404559805,22034.361783567612,28896.505677882215,251101.4925492115,220989.0116444236,281859.5519567592
410,2019-03-23,67500.59659382977,60843.48005696842,74289.66024880362,94052.06950524851,78565.3479190583,109930.3734088487,29617.549892356346,26888.290399940226,32097.428560820194,24843.180810058944,21261.056637492242,28390.7193839185,216013.3968014936,187558.17501345917,244708.18160239104
411,2019-03-24,70119.06662992289,63319.62803772707,76892.60057475734,99209.15032720302,82924.67353377477,115470.14364822432,30138.30598241491,27298.846367248887,32735.547736677425,26073.548383042886,22413.683635948168,29131.13817652735,225540.07132258374,195956.83157469888,254229.43013618642
412,2019-03-25,74810.31392887728,67923.97561219965,81450.57925299712,140178.24398625054,122274.05811931114,157096.27682886308,31871.206313521558,29154.80872981831,34554.26091365614,27559.16655319961,24041.399544983535,31031.28990380531,274418.93078184896,243394.24200631265,304132.40689932165
413,2019-03-26,74619.59153857609,67373.81570568225,81369.92079521592,140454.40440815105,123790.42854347255,158127.25718261185,32186.556985541443,29608.374735351244,35103.99335230214,27754.815621988528,24176.58564204123,31285.87711461612,275015.3685542571,244949.2046265473,305887.048444746
414,2019-03-27,74378.91921203208,67350.56346512152,81007.95661405471,140182.24348806398,123711.73365690744,156317.52095352486,32206.466188294926,29566.923316856744,34890.96368863146,27123.216074157983,23652.531207171865,30647.520321113883,273890.844962549,244281.75164605753,302863.9615773249
415,2019-03-28,73394.21922690836,66436.92338291834,80068.24944375025,136748.26923620357,120708.56916681842,153927.37867809372,31796.15971357007,28971.672112995224,34516.44923706323,26536.88473708584,23119.054839007495,30135.405986830963,268475.5329137678,239236.21950173948,298647.48334573815
416,2019-03-29,70674.82435909909,63562.16611817953,77891.21804981877,125898.22169588793,110221.98339317892,142270.16905119378,30899.627326018348,28076.309923649478,33550.29013964913,25469.95267422625,21779.590461072563,28917.157398214502,252942.6260552316,223640.04989608048,282628.83463887614
417,2019-03-30,67023.19269933003,60091.74478198476,74206.56220086837,95987.39842165871,77478.52980497423,112531.10897161748,29673.212775210108,26922.809713142276,32585.47902422397,24716.219843998508,21075.578221316402,28082.905061261237,217400.02374019736,185568.66252141766,247406.05525797108
418,2019-03-31,69582.68601413266,62483.434640523184,76254.97359685782,100923.89685994759,84586.35002582923,118489.16252760358,30191.054923082007,27311.11384423772,32885.84497574921,25916.224929455027,22385.52259103205,29215.12475215384,226613.86272661728,196766.4211016222,256845.10585236445
419,2019-04-01,74260.67045065749,66886.22064774111,80751.62679833833,141748.44762229783,124628.74730530768,158165.33385523752,31930.72918690528,29314.084097616767,34742.17337647082,27381.547748894733,23888.87757702219,31171.998169660474,275321.3950087553,244717.92962768773,304831.1321997071
420,2019-04-02,74103.78146767544,66655.0568406176,80978.54961057307,141948.5799819889,125851.58475308222,158741.27450271245,32262.383907012358,29453.237077193204,34934.38235697183,27568.472865006952,24095.470245254903,30955.362895245064,275883.21822168364,246055.34891614792,305609.56936550245
421,2019-04-03,73943.97031767377,67380.63469859964,80833.8742502029,141659.07024978404,123358.47366939439,159148.21196355706,32307.64651105486,29454.942002014122,35087.85945012579,26940.914971702383,23238.056536552238,30433.200657366928,274851.602050215,243432.10690656037,305503.1463212527
422,2019-04-04,73085.62222260305,66561.90698201468,80085.93238263657,138254.70191024832,121115.39537758211,153452.78099547265,31930.94984582406,29229.93563447511,34760.00774298869,26372.225928231364,22830.539189851814,30114.205072935943,269643.4999069068,239737.77718392372,298412.9261940339
423,2019-04-05,70535.09066847173,64149.31649210131,77660.92825032615,127468.0749810858,110217.8520507705,144590.94828390182,31075.199547397133,28315.87274416904,33907.1802601135,25336.97401261283,21957.451355068468,29041.44269275313,254415.33920956752,224640.4926421093,285200.4994870946
424,2019-04-06,67090.48211362131,60063.94148837109,73903.6387049626,97640.44093771499,80986.01770807785,114698.34415965392,29895.394676440927,27293.36015384015,32717.837434249155,24628.971802449523,21089.21401261838,28140.859451261782,219255.28953022676,189432.53336290747,249460.67975012746
425,2019-04-07,69889.54611832452,62710.487562061884,77314.2950541424,102665.474264593,86041.92461233301,120251.34995414807,30464.10823226034,27681.845531936746,33154.79650509567,25888.332111239863,22676.996618579964,29729.52296064745,228907.46072641772,199111.25432491157,260449.9644740336
426,2019-04-08,74832.92674587725,67483.1385068367,82473.98741887118,143569.63799970024,126537.26173039307,159709.6427761197,32257.175604802913,29498.55336354345,34734.60922083244,27425.77002521811,23983.331992557007,30676.946429847223,278085.5103755985,247502.28559333022,307595.1858456706
427,2019-04-09,74959.61299232938,68073.5360556761,82205.47745959352,143826.8681151973,126996.6067449882,160635.81694203272,32642.884185649134,29918.105364659732,35517.06687178513,27696.279882623807,23908.398290086894,31254.055922475596,279125.6451757996,248896.64645541093,309612.41719588696
428,2019-04-10,75093.2003857392,68068.6346326724,82108.80885300101,143559.5115300705,127709.12270577752,160142.5947708672,32740.937415810615,30122.205012465292,35467.89875182178,27162.087578440223,23538.187263134365,30614.3992641384,278555.7369100606,249438.14961404962,308333.7016398284
429,2019-04-11,74529.24780055817,67343.75702221034,81247.26593486243,140131.53184491067,121929.4155030398,156722.81921638275,32413.8418886762,29728.875196718338,35310.195418429255,26694.497449762654,23197.106357839326,30218.723386640417,273769.1189839077,242199.1540798078,303499.0039563149
430,2019-04-12,72265.06707910063,65964.64883435282,79485.77937426338,129266.70697001544,110757.60386678096,145210.76190028587,31602.63652062723,28704.835134568115,34103.723025890155,25765.723296763077,22176.335533499372,29427.587616867753,258900.1338665064,227603.42336920125,288227.8519173072
431,2019-04-13,69089.77238177144,62457.94187422039,76547.74717700169,99299.78356099808,83359.36594490003,116897.41992673306,30460.574108168068,27525.419717727065,33139.34738501264,25166.97855474722,21640.520123550916,28372.38817779896,224017.1086056848,194983.24766039837,254956.90266654635
432,2019-04-14,72132.43657579493,64964.9205060472,79060.75975307166,104120.49007700327,86697.79739372185,120285.42467143571,31058.659985712173,28353.188599090325,34062.28821020514,26535.603316608864,22967.12192664018,29846.2830551885,233847.18995511925,202983.02842549956,263254.755689901
433,2019-04-15,77285.60271380411,70208.7382823278,84615.53816815195,144754.05900584665,128333.88224932771,161460.65408573486,32871.39401014487,30017.547757336713,35611.277436879995,28179.444234822586,24532.548019443268,31566.07437904703,283090.49996461824,253092.71630843548,313253.54406981386
434,2019-04-16,77580.98068940235,70094.37398130495,84760.03570706799,144675.97888193696,128250.13699554816,161182.3529520868,33266.007383220596,30498.53671518536,36051.6810094612,28550.61390054139,24837.89078120454,32106.787007829716,284073.5808551013,253680.938473243,314100.8566764457
435,2019-04-17,77835.93389406717,71302.84706786068,85044.34057362728,144012.90937224613,126630.27947720386,161797.67348318017,33361.466055449135,30694.988006652147,35992.36550348169,28108.527675351896,24432.40015738788,31700.145760746327,283318.83699711435,253060.5147091046,314534.5253210355
436,2019-04-18,77341.03317502727,69914.00179872,83909.3549532988,140135.77471912358,123505.49313225008,156994.12157322987,33019.88801969802,30320.72919019406,35917.99070577322,27721.83473138339,24001.225700496663,31459.911398695458,278218.53064523224,247741.4498216608,308281.3786309973
437,2019-04-19,75090.00971076978,67881.28947682171,82011.0905937827,128777.76356946261,112063.95688296309,144776.31018826918,32182.29246243346,29346.609884762132,34679.95286800033,26860.330337278447,23337.58652574959,30512.75089390619,262910.3960799443,232629.44277029653,291980.1045439584
438,2019-04-20,71869.92869997164,65392.77084050012,79286.53465075357,98285.20648307042,80417.49208232948,114856.57514848255,31002.29034616113,28268.391020656392,33944.94078416904,26313.121945345734,22867.97236365741,29916.84059723141,227470.54747454895,196946.6263071434,258004.89118063656
439,2019-04-21,74809.42724842952,67720.07759589092,81306.79161231937,102561.24163108248,85408.33025126393,119467.96336888292,31551.620716130194,28697.800806311356,34336.49584272625,27715.82445007511,24226.31896029543,30856.78396459411,236638.1140457173,206052.52761376166,265968.0347885227
440,2019-04-22,79802.26180126278,72933.21165242672,87049.2783415749,142645.92996483308,123479.95621901879,158771.74525509393,33305.87887605297,30772.197691656704,36264.87432638727,29374.998519904824,25856.877499364284,32821.6997318731,285129.06916205364,253042.2430624665,314907.5976549292
441,2019-04-23,79882.99380881635,73201.4460739414,87367.42109621294,142030.55293336144,124847.33141836362,158732.20875781664,33633.728207364096,30788.7569047563,36530.5582032138,29741.956739075325,26227.299238416686,33102.91702441813,285289.2316886172,255064.83363547802,315733.1050816615
442,2019-04-24,79873.41840403115,72664.97022399933,87316.75559149416,140858.03981006594,124188.1894342793,157605.73299999998,33655.86797880298,30881.06686063249,36437.22521571768,29275.833998536895,25806.350758616303,32688.739575051262,283663.16019143694,253540.57727752742,314048.4533822631
